region,country,topic,name,url,language,source_type,perspective,channel,platform,is_dataset,accuracy,uniqueness,timeliness,transparency,verifiability,accessibility,depth,composite,notes
Global,Global,OSINT,Humanitarian OpenStreetMap Team HOT,https://www.hotosm.org,EN,Global humanitarian network data,Independent,Website,Network,yes,5,5,5,5,5,5,4,4.9,"Humanitarian road, building, facility, settlement, and access-network data, often generated for crises and resilience work; combine with population, hazard, and response datasets."
Global,Global,Economic,World Development Indicators,https://databank.worldbank.org/source/world-development-indicators,EN,International development dataset,International official,Website,,yes,5,5,5,5,5,5,1,4.4,"World Bank’s principal cross-country development dataset, covering population, poverty, health, education, economy, trade, finance, infrastructure, environment, governance-related indicators, and development outcomes."
Global,Global,Economic,World Bank Global Economic Monitor,https://databank.worldbank.org/source/global-economic-monitor-gem,EN,Global macroeconomic dataset,International official,Website,,yes,5,5,5,5,5,5,2,4.6,"High-frequency global macroeconomic indicators including inflation, exchange rates, industrial production, trade, commodities, financial markets, and national economic performance."
Global,Global,Economic,World Bank International Debt Statistics,https://databank.worldbank.org/source/international-debt-statistics,EN,Global sovereign debt dataset,International official,Website,,yes,5,5,4,5,5,5,2,4.4,"Cross-country external debt stocks, flows, debt-service obligations, creditor composition, financing terms, and public/private debt indicators."
Global,Global,Economic,World Bank Global Financial Development Database,https://www.worldbank.org/en/publication/gfdr/data/global-financial-development-database,EN,Global financial-sector dataset,International official,Website,,yes,5,5,3,5,5,5,3,4.4,"Cross-country indicators of financial access, depth, efficiency, stability, banking, capital markets, institutions, and financial-sector development."
Global,Global,Economic,World Bank Enterprise Surveys,https://www.enterprisesurveys.org,EN,Firm-level survey dataset,International official,Website,,yes,5,5,3,5,5,5,4,4.6,"Firm-level survey data on business constraints, corruption, finance, labor, trade, technology, regulation, gender, and enterprise performance across economies."
Global,Global,Economic,World Bank Worldwide Governance Indicators,https://www.worldbank.org/en/publication/worldwide-governance-indicators,EN,Global governance dataset,International official,Website,,yes,4,5,3,5,5,5,4,4.4,"Cross-country composite indicators for voice and accountability, political stability, government effectiveness, regulatory quality, rule of law, and control of corruption; model-based and best used alongside component evidence."
Global,Global,Economic,World Bank Logistics Performance Index,https://lpi.worldbank.org,EN,Global logistics dataset,International official,Website,,yes,4,5,2,5,5,5,4,4.3,"Periodic comparative measure of customs, infrastructure, logistics competence, shipment tracking, timeliness, and trade logistics performance."
Global,Global,Economic,World Bank Global Findex,https://www.worldbank.org/en/publication/globalfindex,EN,Global financial inclusion dataset,International official,Website,,yes,5,5,2,5,5,5,4,4.4,"Survey dataset on account ownership, savings, borrowing, mobile money, payments, resilience, financial access, and financial inclusion."
Global,Global,Economic,IMF International Financial Statistics,https://data.imf.org,EN,Global macroeconomic dataset,International official,Website,,yes,5,5,5,5,5,4,2,4.4,"Cross-country monetary, exchange-rate, balance-of-payments, banking, financial, price, fiscal, and macroeconomic time series."
Global,Global,Economic,IMF Direction of Trade Statistics,https://data.imf.org,EN,Global bilateral trade dataset,International official,Website,,yes,5,5,4,5,5,4,1,4.1,"Bilateral merchandise trade matrix, providing partner-country exports, imports, and trade trends using IMF-reconciled country reports."
Global,Global,Economic,IMF Coordinated Portfolio Investment Survey,https://data.imf.org,EN,Global portfolio investment dataset,International official,Website,,yes,5,5,3,5,5,4,2,4.3,"Cross-border portfolio investment positions, issuer and investor geography, debt/equity holdings, and international financial exposure."
Global,Global,Economic,IMF Coordinated Direct Investment Survey,https://data.imf.org,EN,Global foreign direct investment dataset,International official,Website,,yes,5,5,3,5,5,4,2,4.3,"Cross-country inward and outward direct-investment positions, counterpart economies, ownership relationships, and global FDI patterns."
Global,Global,Economic,IMF World Economic Outlook Database,https://www.imf.org/en/Publications/WEO/weo-database,EN,Global macroeconomic forecast dataset,International official,Website,,yes,5,5,4,5,5,5,4,4.6,"IMF historical estimates and projections for GDP, inflation, unemployment, fiscal balances, current accounts, debt, trade, and macroeconomic conditions."
Global,Global,Economic,IMF Fiscal Monitor Database,https://www.imf.org/en/Publications/FM,EN,Global fiscal dataset,International official,Website,,yes,5,5,3,5,5,5,4,4.4,"Cross-country public finance, debt, deficit, revenue, expenditure, fiscal-risk, and medium-term fiscal projection data."
Global,Global,Economic,OECD Data Explorer,https://data-explorer.oecd.org,EN,Global and OECD economic dataset,International official,Website,,yes,5,5,4,5,5,5,3,4.6,"High-quality comparative data on advanced and partner economies, including productivity, trade, labor, education, tax, finance, innovation, governance, and social policy."
Global,Global,Economic,OECD Creditor Reporting System CRS,https://stats.oecd.org,EN,Global aid and development finance dataset,International official,Website,,yes,5,5,4,5,5,5,2,4.4,"Detailed bilateral and multilateral official development assistance, project finance, humanitarian aid, sector allocations, donors, recipients, and aid channels."
Global,Global,Economic,UN Comtrade,https://comtradeplus.un.org,EN,Global merchandise trade dataset,International official,Website,,yes,5,5,4,5,5,5,2,4.4,"Official national customs and trade data by reporter, partner, commodity code, quantity, value, transport, and period; indispensable for trade and sanctions work."
Global,Global,Economic,UNCTADstat,https://unctadstat.unctad.org,EN,Global trade investment and development dataset,International official,Website,,yes,5,5,4,5,5,5,3,4.6,"Global data on trade, FDI, commodities, digital economy, maritime transport, debt, development, productive capacity, and global value chains."
Global,Global,Economic,UNCTAD Global Trade Update and Data Hub,https://unctad.org/topic/trade-analysis,EN,Global trade analytics dataset,International official,Website,,yes,5,4,4,5,5,5,4,4.6,"Near-term global trade indicators, bilateral and sectoral trade analysis, commodity trends, shipping, investment, and geoeconomic monitoring."
Global,Global,Economic,UNIDO Industrial Statistics Database,https://stat.unido.org,EN,Global industrial dataset,International official,Website,,yes,5,5,3,5,5,4,3,4.3,"Cross-country manufacturing, industrial production, value added, employment, energy, sector, and industrial-development data."
Global,Global,Economic,FAOSTAT,https://www.fao.org/faostat,EN,Global agriculture and food dataset,International official,Website,,yes,5,5,4,5,5,5,2,4.4,"Global agriculture, land use, crops, livestock, fisheries, food balances, fertilizer, emissions, prices, trade, forests, and food security data."
Global,Global,Economic,World Food Programme HungerMap LIVE,https://hungermap.wfp.org,EN,Global food-security monitoring,International official,Website,,yes,4,5,5,5,5,5,4,4.7,"Near-real-time food insecurity, conflict, economic shocks, weather, market prices, displacement, and crisis indicators for humanitarian early warning."
Global,Global,Economic,International Energy Agency Data Explorer,https://www.iea.org/data-and-statistics,EN,Global energy dataset,International official,Website,,yes,5,5,4,5,5,3,3,4.3,"High-value energy supply, demand, electricity, oil, gas, coal, renewables, emissions, prices, infrastructure, and energy-security data; some products are paywalled."
Global,Global,Economic,Energy Institute Statistical Review of World Energy,https://www.energyinst.org/statistical-review,EN,Global energy dataset,Independent,Website,,yes,5,5,4,5,5,5,3,4.6,"Open annual global energy data covering oil, gas, coal, power, renewables, nuclear, emissions, reserves, production, consumption, and trade."
Global,Global,Economic,UN Energy Global SDG7 Database,https://trackingsdg7.esmap.org,EN,Global energy-access dataset,International official,Website,,yes,5,5,3,5,5,5,3,4.4,"Cross-country electricity access, clean cooking, renewable energy, energy efficiency, energy finance, and SDG7 progress data."
Global,Global,Economic,International Labour Organization ILOSTAT,https://ilostat.ilo.org,EN,Global labor dataset,International official,Website,,yes,5,5,4,5,5,5,2,4.4,"Global labor force, employment, unemployment, wages, working time, gender, migration, social protection, labor rights, and occupational data."
Global,Global,Economic,UNESCO Institute for Statistics UIS,https://uis.unesco.org,EN,Global education science and culture dataset,International official,Website,,yes,5,5,3,5,5,5,2,4.3,"Global education, literacy, research, science, culture, ICT in education, teachers, enrollment, spending, and learning indicators."
Global,Global,Economic,International Telecommunication Union ICT DataHub,https://www.itu.int/itu-d/reports/statistics,EN,Global telecommunications dataset,International official,Website,,yes,5,5,4,5,5,5,2,4.4,"Global indicators on internet use, mobile subscriptions, broadband, affordability, digital access, ICT infrastructure, and connectivity."
Global,Global,Economic,International Renewable Energy Agency IRENASTAT,https://www.irena.org/Data,EN,Global renewable energy dataset,International official,Website,,yes,5,5,4,5,5,5,3,4.6,"Global renewable capacity, generation, investment, jobs, technology cost, renewable-resource, green-hydrogen, and energy-transition data."
Global,Global,Economic,Global Trade Alert,https://www.globaltradealert.org,EN,Global trade policy dataset,Independent,Website,,yes,5,5,5,5,5,4,4,4.7,"Near-real-time monitoring of trade-distorting policies, subsidies, tariffs, export controls, investment measures, sanctions-related trade actions, and industrial policy."
Global,Global,Economic,CEPII Gravity Database,https://www.cepii.fr/CEPII/en/bdd_modele/presentation.asp?id=8,EN,Global geoeconomic dataset,Academic,Website,,yes,5,5,2,5,5,5,4,4.4,"Standard global bilateral dataset for trade, distance, borders, language, colonial ties, currency unions, institutions, and gravity-model analysis."
Global,Global,Economic,Penn World Table,https://www.rug.nl/ggdc/productivity/pwt,EN,Global comparative macroeconomic dataset,Academic,Website,,yes,5,5,2,5,5,5,4,4.4,"Cross-country purchasing-power-parity, output, capital, productivity, labor, expenditure, and comparative development data."
Global,Global,Economic,Maddison Project Database,https://www.rug.nl/ggdc/historicaldevelopment/maddison,EN,Global historical economic dataset,Academic,Website,,yes,5,5,1,5,5,5,5,4.4,"Long-run historical estimates of population, GDP, GDP per capita, comparative development, and economic growth."
Global,Global,Economic,World Inequality Database WID.world,https://wid.world,EN,Global inequality dataset,Independent,Website,,yes,5,5,3,5,5,5,5,4.6,"Global income, wealth, tax, distributional national-account, inequality, ownership, and historical fiscal data."
Global,Global,Economic,Global Wealth Databook UBS,https://www.ubs.com/global/en/family-office-uhnw/global-wealth-report.html,EN,Global wealth dataset,Industry,Website,,yes,4,5,3,4,4,5,3,4,"Cross-country household wealth, assets, debt, millionaires, wealth distribution, and financial-asset estimates; methodology is proprietary but documented."
Global,Global,Political,V-Dem Dataset,https://v-dem.net/data,EN,Global democracy dataset,Academic,Website,,yes,5,5,3,5,5,5,5,4.7,"Extensive expert-coded dataset on democracy, autocratization, elections, civil society, media, judicial independence, corruption, rights, political parties, and institutional change."
Global,Global,Political,Freedom House Freedom in the World,https://freedomhouse.org/report/freedom-world,EN,Global political rights dataset,Independent,Website,,yes,4,5,3,5,5,5,4,4.4,"Annual country ratings and reports on political rights, civil liberties, democracy, repression, media, rule of law, and civic space; normative framework should be explicit."
Global,Global,Political,Bertelsmann Transformation Index BTI,https://bti-project.org,EN,Global governance dataset,Independent,Website,,yes,4,5,2,5,5,5,5,4.4,"Comparative expert assessments of political transformation, governance, market economy, rule of law, democracy, state capacity, and reform."
Global,Global,Political,International IDEA Global State of Democracy Indices,https://www.idea.int/democracytracker,EN,Global democracy dataset,International official,Website,,yes,5,5,3,5,5,5,5,4.6,"Comparative indicators and country profiles on representation, rights, rule of law, participation, institutions, social rights, democratic erosion, and political trends."
Global,Global,Political,Varieties of Party Identity and Organization V-Party,https://www.v-dem.net/data/v-party-dataset,EN,Global political party dataset,Academic,Website,,yes,5,5,2,5,5,5,5,4.4,"Global expert-coded data on party ideology, organization, linkages, polarization, populism, and political-party characteristics."
Global,Global,Political,Database of Political Institutions DPI,https://datacatalog.worldbank.org,EN,Global political institutions dataset,International official,Website,,yes,5,5,2,5,5,5,4,4.4,"Cross-country political institutions, election systems, parties, checks and balances, executive and legislative characteristics, and government composition."
Global,Global,Political,Quality of Government Standard Dataset,https://www.gu.se/en/quality-government/qog-data,EN,Global governance dataset,Academic,Website,,yes,5,5,3,5,5,5,5,4.6,"Integrated cross-national dataset combining political institutions, corruption, democracy, public administration, social policy, development, and historical variables."
Global,Global,Political,Comparative Constitutions Project,https://comparativeconstitutionsproject.org,EN,Global constitutional dataset,Academic,Website,,yes,5,5,2,5,5,5,5,4.4,"Structured constitutional text and coding for rights, executive power, courts, elections, security, emergency rules, federalism, and institutional design."
Global,Global,Political,Global Elections Database,https://electionguide.org,EN,Global elections dataset,Independent,Website,,yes,4,5,4,5,5,5,4,4.4,"International Foundation for Electoral Systems election guide covering election calendars, results, candidates, electoral systems, parties, legal frameworks, and country profiles."
Global,Global,Political,ParlGov Database,https://parlgov.org,EN,Global parliamentary politics dataset,Academic,Website,,yes,5,5,2,5,5,5,5,4.4,"Comparative data on elections, cabinets, parties, leaders, legislative elections, coalition governments, and party positions in democracies."
Global,Global,Political,Global Database of Events Language and Tone GDELT,https://www.gdeltproject.org,EN,Global event and media dataset,Independent,Website,,yes,3,5,5,4,3,5,3,4,"Global near-real-time news-derived events, entities, themes, locations, languages, imagery, and tone data; useful for discovery and trend analysis, not direct ground truth."
Global,Global,Political,Global Database of Elections and Democracy V-Dem Regimes of the World,https://v-dem.net/data,EN,Global regime dataset,Academic,Website,,yes,5,5,3,5,5,5,5,4.6,"V-Dem-derived regime classifications and democratic indicators, useful for longitudinal comparison of democracy, electoral autocracy, liberal democracy, and autocratization."
Global,Global,Political,Open Government Partnership National Action Plans,https://www.opengovpartnership.org,EN,Global governance reform dataset,Independent,Website,,yes,5,4,3,5,5,5,4,4.4,"Country commitments, implementation assessments, civic participation, access-to-information, open-data, anti-corruption, and government-transparency reform records."
Global,Global,Political,World Justice Project Rule of Law Index,https://worldjusticeproject.org/our-work/research-and-data/wjp-rule-law-index,EN,Global rule-of-law dataset,Independent,Website,,yes,4,5,3,5,5,5,4,4.4,"Annual comparative rule-of-law measures covering constraints on government, absence of corruption, open government, rights, order and security, regulatory enforcement, civil justice, and criminal justice."
Global,Global,Political,Transparency International Corruption Perceptions Index,https://www.transparency.org/en/cpi,EN,Global corruption perception dataset,Independent,Website,,yes,4,4,3,5,5,5,3,4.1,Annual perception-based corruption index; useful for broad comparative signaling but should not substitute for case-level corruption evidence.
Global,Global,Political,Open Budget Survey,https://internationalbudget.org/open-budget-survey,EN,Global budget transparency dataset,Independent,Website,,yes,5,5,2,5,5,5,4,4.4,"Comparative public-budget transparency, participation, oversight, audit, legislature, and fiscal-accountability assessments."
Global,Global,Political,Global Right to Information Rating,https://www.rti-rating.org,EN,Global access-to-information dataset,Independent,Website,,yes,5,5,2,5,5,5,4,4.4,"Comparative legal scoring of access-to-information laws, appeals, exemptions, proactive disclosure, enforcement, and institutional guarantees."
Global,Global,Political,World Press Freedom Index,https://rsf.org/en/index,EN,Global media freedom dataset,Independent,Website,,yes,4,5,3,5,5,5,4,4.4,"Annual country ranking and qualitative assessment of media freedom, journalist safety, political context, legal framework, economic pressures, and infrastructure."
Global,Global,Political,Varieties of Democracy Digital Society Project,https://www.v-dem.net/data/digital-society-project,EN,Global digital governance dataset,Academic,Website,,yes,5,5,3,5,5,5,5,4.6,"Expert-coded global data on online censorship, disinformation, social media, surveillance, internet shutdowns, digital media, and political manipulation."
Global,Global,Security,Armed Conflict Location and Event Data Project ACLED,https://acleddata.com,EN,Global conflict-event dataset,Independent,Website,,yes,4,5,5,5,5,5,3,4.6,"Near-real-time structured data on political violence, protests, armed actors, locations, dates, fatalities, event types, and conflict trends. ACLED covers Africa, South and Southeast Asia, MENA, Central Asia/Caucasus, and Eastern/Southeastern Europe. [213][214]"
Global,Global,Security,Uppsala Conflict Data Program UCDP,https://ucdp.uu.se/downloads,EN,Global armed-conflict dataset,Academic,Website,,yes,5,5,4,5,5,5,5,4.9,"Free CC BY datasets on state-based conflict, non-state conflict, one-sided violence, battle deaths, external support, peace agreements, conflict termination, and georeferenced events. [205]"
Global,Global,Security,UCDP Georeferenced Event Dataset GED,https://ucdp.uu.se/downloads,EN,Global geocoded conflict-event dataset,Academic,Website,,yes,5,5,4,5,5,5,4,4.7,"Structured event-level data on organized violence, locations, actors, fatalities, dates, conflict dyads, and spatial patterns; generally more conservative than ACLED in coding thresholds."
Global,Global,Security,UCDP One-sided Violence Dataset,https://ucdp.uu.se/downloads,EN,Global civilian-targeting dataset,Academic,Website,,yes,5,5,3,5,5,5,4,4.6,Cross-national dataset on intentional killing of civilians by governments and formally organized nonstate actors.
Global,Global,Security,Global Terrorism Database START GTD,https://www.start.umd.edu/gtd,EN,Global terrorism incident dataset,Academic,Website,,yes,5,5,3,5,5,5,4,4.6,"START’s structured terrorism incident database, covering perpetrators, targets, tactics, weapons, casualties, locations, and context; historical coverage and coding rules vary by period."
Global,Global,Security,International Terrorism: Attributes of Terrorist Events ITERATE,https://vinyardsoftware.com/iterate,EN,Global transnational terrorism dataset,Independent,Website,,yes,5,5,3,5,5,2,4,4.1,"Commercial structured dataset on transnational terrorist incidents, attacks, groups, targets, tactics, casualties, and international terrorism patterns."
Global,Global,Security,Correlates of War COW Project,https://correlatesofwar.org/data-sets,EN,Global international-relations dataset,Academic,Website,,yes,5,5,2,5,5,5,5,4.4,"Foundational international-relations datasets on interstate wars, militarized disputes, alliances, trade, national material capabilities, diplomatic exchange, territorial claims, and state-system membership."
Global,Global,Security,COW National Material Capabilities Dataset,https://correlatesofwar.org/data-sets/national-material-capabilities,EN,Global military capability dataset,Academic,Website,,yes,5,5,2,5,5,5,4,4.4,"Long-run annual data on military expenditure, personnel, iron and steel, energy, population, and composite national capability measures."
Global,Global,Security,SIPRI Military Expenditure Database,https://www.sipri.org/databases/milex,EN,Global military expenditure dataset,Independent,Website,,yes,5,5,4,5,5,5,3,4.6,"Annual defense spending estimates by country, constant and current prices, GDP and government-expenditure shares, with notes on sources and uncertainty."
Global,Global,Security,SIPRI Multilateral Peace Operations Database,https://www.sipri.org/databases/pko,EN,Global peacekeeping dataset,Independent,Website,,yes,5,5,3,5,5,5,4,4.6,"Structured data on peace operations, mandates, personnel, locations, participants, budgets, casualties, and mission characteristics."
Global,Global,Security,Global Terrorism Index,https://www.visionofhumanity.org/maps/global-terrorism-index,EN,Global terrorism index,Independent,Website,,yes,4,4,4,4,4,5,4,4.1,Institute for Economics and Peace annual terrorism-impact rankings and country profiles; use alongside START GTD and event data rather than as a standalone operational dataset.
Global,Global,Security,Global Peace Index,https://www.visionofhumanity.org/maps,EN,Global peace and security index,Independent,Website,,yes,4,4,3,4,4,5,4,3.9,"Institute for Economics and Peace comparative index of societal safety, domestic and international conflict, militarization, and peace indicators."
Global,Global,Security,Small Arms Survey Armed Violence Dataset,https://www.smallarmssurvey.org,EN,Global armed-violence research,Independent,Website,,yes,5,5,3,5,5,5,5,4.6,"Research, datasets, and analysis on small arms, armed violence, weapons flows, conflict, security, homicide, insurgency, and illicit firearms."
Global,Global,Security,Global Firearms Holdings Database,https://www.smallarmssurvey.org/database/global-firearms-holdings,EN,Global firearms dataset,Independent,Website,,yes,4,5,2,5,5,5,4,4.1,"Cross-national estimates of civilian firearms holdings, state stockpiles, ownership patterns, and weapons prevalence; estimates carry uncertainty."
Global,Global,Security,PRIO-GRID,https://www.prio.org/data,EN,Global geospatial security dataset,Academic,Website,,yes,5,5,3,5,5,5,5,4.6,"Spatiotemporal global grid with socioeconomic, environmental, political, demographic, and geographic covariates for conflict and security research. [206]"
Global,Global,Security,GEO-SVAC,https://www.prio.org/data,EN,Global sexual violence in conflict dataset,Academic,Website,,yes,5,5,3,5,5,5,5,4.6,PRIO/UCDP-related geocoded information on reported conflict-related sexual violence and armed actors’ use of sexual violence. [206]
Global,Global,Security,Global Terrorism and Political Violence Map GDELT,https://www.gdeltproject.org,EN,Global event-monitoring dataset,Independent,Website,,yes,3,5,5,4,3,5,3,4,"Near-real-time media-derived event and narrative data useful for alerting, trend analysis, entity mapping, and discovery; not direct incident confirmation."
Global,Global,Security,International Crisis Group CrisisWatch,https://www.crisisgroup.org/crisiswatch,EN,Global conflict-monitoring dataset,Independent,Website,,yes,5,5,5,5,5,5,5,5,"Monthly global conflict tracker with country-level updates, risk assessments, diplomatic developments, armed actors, escalation indicators, and concise analyst interpretation."
Global,Global,Security,Armed Conflict Survey IISS,https://www.iiss.org/publications/armed-conflict-survey,EN,Global conflict analysis dataset,Independent,Website,,no,5,5,4,5,5,2,5,4.4,"High-quality annual conflict analysis, armed actor profiles, regional strategic trends, and security assessments; publication access is commercial."
Global,Global,Security,Fragile States Index,https://fragilestatesindex.org,EN,Global fragility dataset,Independent,Website,,yes,4,4,3,5,5,5,4,4.1,"Annual comparative indicators of cohesion, economic, political, social, security, demographic, refugee, elite, and state legitimacy pressures."
Global,Global,Security,Global Organized Crime Index,https://ocindex.net,EN,Global organized-crime dataset,Independent,Website,,yes,5,5,3,5,5,5,5,4.6,"Global assessment of criminal markets, criminal actors, resilience, state capacity, organized-crime governance, and illicit-economy exposure."
Global,Global,Security,Global Initiative Against Transnational Organized Crime Observatory of Illicit Economies,https://globalinitiative.net,EN,Global illicit-economy research,Independent,Website,,yes,5,5,4,5,5,5,5,4.7,"High-value data and analysis on illicit markets, organized crime, armed groups, trafficking, maritime crime, environmental crime, criminal governance, and resilience."
Global,Global,Security,Arms Trade Treaty ATT Monitor,https://attmonitor.org,EN,Global arms-control dataset,Independent,Website,,yes,5,5,3,5,5,5,4,4.6,"Tracks Arms Trade Treaty implementation, national reports, transfer controls, diversion risks, transparency, arms-export policy, and compliance."
Global,Global,Security,Global Database of Events Language and Tone GDELT 2.1,https://www.gdeltproject.org,EN,Global media and event dataset,Independent,Website,,yes,3,5,5,4,3,5,3,4,"See GDELT entry; retain one consolidated row unless separating event records from text, television, image, and translation monitoring."
Global,Global,Humanitarian,UN OCHA Financial Tracking Service FTS,https://fts.unocha.org,EN,Global humanitarian finance dataset,International official,Website,,yes,5,5,5,5,5,5,2,4.4,"Near-real-time humanitarian funding flows, donors, recipients, appeals, requirements, allocations, sectors, and emergency financing."
Global,Global,Humanitarian,UNHCR Refugee Data Finder,https://www.unhcr.org/refugee-statistics,EN,Global forced-displacement dataset,International official,Website,,yes,5,5,5,5,5,5,2,4.4,"Global refugee, asylum seeker, stateless, internally displaced, resettlement, origin, host-country, and protection statistics."
Global,Global,Humanitarian,Internal Displacement Monitoring Centre IDMC,https://www.internal-displacement.org/database,EN,Global internal displacement dataset,Independent,Website,,yes,5,5,4,5,5,5,4,4.6,"Global disaster- and conflict-related internal displacement figures, trends, country profiles, drivers, risk, and event analysis."
Global,Global,Humanitarian,International Organization for Migration Displacement Tracking Matrix DTM,https://dtm.iom.int,EN,Global mobility and displacement dataset,International official,Website,,yes,5,5,5,5,5,5,3,4.6,"Operational mobility, displacement, migration flows, locations, needs, routes, camps, arrivals, and crisis-response data."
Global,Global,Humanitarian,WHO Global Health Observatory,https://www.who.int/data/gho,EN,Global health dataset,International official,Website,,yes,5,5,4,5,5,5,2,4.4,"Global health indicators on disease, mortality, health systems, vaccination, risk factors, reproductive health, pandemics, financing, and SDGs."
Global,Global,Humanitarian,WHO Disease Outbreak News,https://www.who.int/emergencies/disease-outbreak-news,EN,Global outbreak-monitoring source,International official,Website,,no,5,5,5,5,5,5,4,4.7,"Near-real-time official reports on significant disease outbreaks, public-health emergencies, pathogens, locations, response measures, and risk assessment."
Global,Global,Humanitarian,Global Health Security Index,https://ghsindex.org,EN,Global health-security dataset,Independent,Website,,yes,4,5,2,5,5,5,5,4.3,"Comparative assessment of prevention, detection, response, health system, norms, risk environment, and health-security capabilities; model and indicator assumptions should be reviewed."
Global,Global,Humanitarian,Our World in Data,https://ourworldindata.org,EN,Global research data platform,Independent,Website,,yes,5,5,5,5,5,5,4,4.9,"Highly accessible curated global data and visualizations on health, economy, poverty, conflict, energy, climate, education, population, democracy, technology, and development, with source links and downloadable data."
Global,Global,Humanitarian,UNdata,https://data.un.org,EN,Global UN statistical portal,International official,Website,,yes,5,5,4,5,5,5,2,4.4,"UN statistical portal aggregating roughly 60 million records across UN agencies, including migration, refugees, development assistance, demographics, trade, and social indicators. [203]"
Global,Global,Humanitarian,UN DESA World Population Prospects,https://population.un.org/wpp,EN,Global demographic dataset,International official,Website,,yes,5,5,3,5,5,5,3,4.4,"Global demographic estimates and projections for population, fertility, mortality, age structure, migration, dependency, and demographic change."
Global,Global,Humanitarian,UNICEF Data Warehouse,https://data.unicef.org,EN,Global children and development dataset,International official,Website,,yes,5,5,3,5,5,5,3,4.4,"Global child health, education, nutrition, protection, gender, WASH, poverty, displacement, and youth data."
Global,Global,Humanitarian,WorldPop,https://www.worldpop.org,EN,Global geospatial population dataset,Academic,Website,,yes,5,5,4,5,5,5,4,4.6,"High-resolution gridded population, demographics, settlement, urbanization, age, sex, poverty, and health-related geospatial data."
Global,Global,Humanitarian,Armed Conflict and Location Event Data ACLED,https://acleddata.com,EN,Global political violence dataset,Independent,Website,,yes,4,5,5,5,5,5,3,4.6,"See ACLED security entry; cross-list it under humanitarian work when modeling displacement, food insecurity, protection risk, and crisis response."
Global,Global,Environment,EM-DAT International Disaster Database,https://www.emdat.be,EN,Global disaster-event dataset,Academic,Website,,yes,5,5,4,5,5,5,3,4.6,"Global disaster events, deaths, people affected, economic damage, disaster types, locations, timing, and historical disaster trends."
Global,Global,Environment,DesInventar Sendai,https://www.desinventar.net,EN,Global disaster-loss dataset,International official,Website,,yes,5,5,4,5,5,5,3,4.6,"UNDRR-supported disaster loss and damage data, including localized events, deaths, housing, infrastructure, livelihoods, and hazard impacts."
Global,Global,Environment,UNEP World Environment Situation Room,https://wesr.unep.org,EN,Global environmental dataset,International official,Website,,yes,5,5,4,5,5,5,3,4.6,"Global environmental indicators, air, water, biodiversity, land, climate, ecosystems, pollution, resource use, and sustainability data."
Global,Global,Environment,World Resources Institute Climate Watch,https://www.climatewatchdata.org,EN,Global climate policy dataset,Independent,Website,,yes,5,5,4,5,5,5,4,4.7,"Global greenhouse-gas emissions, NDCs, climate targets, historical emissions, energy, land use, climate policy, and country climate-action data."
Global,Global,Environment,Global Carbon Project,https://globalcarbonproject.org,EN,Global carbon emissions dataset,Academic,Website,,yes,5,5,4,5,5,5,4,4.7,"Global carbon budgets, fossil emissions, land-use change, sinks, atmospheric concentration, national emissions, and climate trends."
Global,Global,Environment,EDGAR Emissions Database,https://edgar.jrc.ec.europa.eu,EN,Global greenhouse-gas dataset,International official,Website,,yes,5,5,3,5,5,5,3,4.4,"Global anthropogenic emissions by country, sector, gas, source, and time period; suitable for emissions inventories and comparative analysis."
Global,Global,Environment,Climate TRACE,https://climatetrace.org,EN,Global facility-level emissions dataset,Independent,Website,,yes,4,5,5,5,5,5,4,4.7,"Near-real-time and facility-level emissions estimates using satellites, remote sensing, machine learning, and other open data; estimates should be compared with official inventories."
Global,Global,Environment,Global Forest Watch,https://www.globalforestwatch.org,EN,Global forest-monitoring platform,Independent,Website,,yes,5,5,5,5,5,5,4,4.9,"Near-real-time forest cover loss, fires, concessions, protected areas, land use, commodity risk, biodiversity, and deforestation alerts using satellite data."
Global,Global,Environment,FAO Global Forest Resources Assessment FRA,https://www.fao.org/forest-resources-assessment,EN,Global forest dataset,International official,Website,,yes,5,5,2,5,5,5,3,4.3,"Periodic country-reported forest area, change, biodiversity, management, ownership, protection, carbon, and forestry data."
Global,Global,Environment,UN Biodiversity Lab,https://unbiodiversitylab.org,EN,Global biodiversity and geospatial dataset,International official,Website,,yes,5,5,4,5,5,5,4,4.7,"Global geospatial datasets on biodiversity, protected areas, ecosystem services, climate, land use, species, and conservation planning."
Global,Global,Environment,Aqueduct Water Risk Atlas,https://www.wri.org/aqueduct,EN,Global water-risk dataset,Independent,Website,,yes,5,5,4,5,5,5,4,4.7,"Global water stress, drought, flood, baseline water risk, aquifers, water quality, climate risk, and watershed indicators."
Global,Global,Environment,Global Landslide Catalog NASA,https://gpm.nasa.gov,EN,Global landslide dataset,International official,Website,,yes,4,5,4,5,5,5,3,4.4,"Global landslide events and rainfall triggers, using media reports and satellite/rainfall data; useful for hazard monitoring with known reporting bias."
Global,Global,Environment,NOAA Global Historical Climatology Network,https://www.ncei.noaa.gov,EN,Global climate observation dataset,International official,Website,,yes,5,5,5,5,5,5,2,4.4,"Global weather-station observations, temperature, precipitation, climate normals, extreme events, and historical meteorological records."
Global,Global,Environment,Copernicus Climate Change Service ERA5,https://climate.copernicus.eu,EN,Global reanalysis climate dataset,International official,Website,,yes,5,5,5,5,5,4,4,4.6,"Global hourly climate reanalysis, temperature, wind, precipitation, pressure, ocean, land, and atmospheric variables; technically demanding to use."
